home_team_name,away_team_name,placar,frequencia,total_jogos,participacao_percentual,odds_ft_home_team_win,odds_ft_away_team_win
Perth Glory FC,Newcastle Jets FC,2x2,2,4,50.0,2.33,3.05
Perth Glory FC,Newcastle Jets FC,2x2,2,4,50.0,2.1,3.2
Perth Glory FC,Newcastle Jets FC,2x2,2,4,50.0,0.0,0.0
Perth Glory FC,Sydney FC,0x0,1,3,33.33,3.5,2.03
Perth Glory FC,Sydney FC,0x0,1,3,33.33,4.0,1.88
Perth Glory FC,Sydney FC,0x0,1,3,33.33,0.0,0.0
Perth Glory FC,Sydney FC,0x2,1,3,33.33,3.5,2.03
Perth Glory FC,Sydney FC,0x2,1,3,33.33,4.0,1.88
Perth Glory FC,Sydney FC,0x2,1,3,33.33,0.0,0.0
Perth Glory FC,Sydney FC,2x2,1,3,33.33,3.5,2.03
Perth Glory FC,Sydney FC,2x2,1,3,33.33,4.0,1.88
Perth Glory FC,Sydney FC,2x2,1,3,33.33,0.0,0.0
Perth Glory FC,Wellington Phoenix,0x0,1,4,25.0,3.4,1.91
Perth Glory FC,Wellington Phoenix,0x0,1,4,25.0,2.44,2.67
Perth Glory FC,Wellington Phoenix,0x0,1,4,25.0,2.62,2.43
Perth Glory FC,Wellington Phoenix,0x0,1,4,25.0,0.0,0.0
Perth Glory FC,Wellington Phoenix,0x1,1,4,25.0,3.4,1.91
Perth Glory FC,Wellington Phoenix,0x1,1,4,25.0,2.44,2.67
Perth Glory FC,Wellington Phoenix,0x1,1,4,25.0,2.62,2.43
Perth Glory FC,Wellington Phoenix,0x1,1,4,25.0,0.0,0.0
Perth Glory FC,Wellington Phoenix,1x1,1,4,25.0,3.4,1.91
Perth Glory FC,Wellington Phoenix,1x1,1,4,25.0,2.44,2.67
Perth Glory FC,Wellington Phoenix,1x1,1,4,25.0,2.62,2.43
Perth Glory FC,Wellington Phoenix,1x1,1,4,25.0,0.0,0.0
Perth Glory FC,Wellington Phoenix,3x4,1,4,25.0,3.4,1.91
Perth Glory FC,Wellington Phoenix,3x4,1,4,25.0,2.44,2.67
Perth Glory FC,Wellington Phoenix,3x4,1,4,25.0,2.62,2.43
Perth Glory FC,Wellington Phoenix,3x4,1,4,25.0,0.0,0.0
Perth Glory FC,Western Sydney Wanderers,0x0,1,4,25.0,4.44,1.78
Perth Glory FC,Western Sydney Wanderers,0x0,1,4,25.0,2.75,2.3
Perth Glory FC,Western Sydney Wanderers,0x0,1,4,25.0,2.94,2.32
Perth Glory FC,Western Sydney Wanderers,0x0,1,4,25.0,0.0,0.0
Perth Glory FC,Western Sydney Wanderers,1x0,2,4,50.0,4.44,1.78
Perth Glory FC,Western Sydney Wanderers,1x0,2,4,50.0,2.75,2.3
Perth Glory FC,Western Sydney Wanderers,1x0,2,4,50.0,2.94,2.32
Perth Glory FC,Western Sydney Wanderers,1x0,2,4,50.0,0.0,0.0
Perth Glory FC,Western Sydney Wanderers,1x1,1,4,25.0,4.44,1.78
Perth Glory FC,Western Sydney Wanderers,1x1,1,4,25.0,2.75,2.3
Perth Glory FC,Western Sydney Wanderers,1x1,1,4,25.0,2.94,2.32
Perth Glory FC,Western Sydney Wanderers,1x1,1,4,25.0,0.0,0.0
Perth Glory FC,Western United,0x0,1,4,25.0,2.75,2.4
Perth Glory FC,Western United,0x0,1,4,25.0,2.79,2.31
Perth Glory FC,Western United,0x0,1,4,25.0,1.91,3.5
Perth Glory FC,Western United,0x0,1,4,25.0,0.0,0.0
Perth Glory FC,Western United,0x2,1,4,25.0,2.75,2.4
Perth Glory FC,Western United,0x2,1,4,25.0,2.79,2.31
Perth Glory FC,Western United,0x2,1,4,25.0,1.91,3.5
Perth Glory FC,Western United,0x2,1,4,25.0,0.0,0.0
Perth Glory FC,Western United,1x2,1,4,25.0,2.75,2.4
Perth Glory FC,Western United,1x2,1,4,25.0,2.79,2.31
Perth Glory FC,Western United,1x2,1,4,25.0,1.91,3.5
Perth Glory FC,Western United,1x2,1,4,25.0,0.0,0.0
Perth Glory FC,Western United,2x1,1,4,25.0,2.75,2.4
Perth Glory FC,Western United,2x1,1,4,25.0,2.79,2.31
Perth Glory FC,Western United,2x1,1,4,25.0,1.91,3.5
Perth Glory FC,Western United,2x1,1,4,25.0,0.0,0.0
Sydney FC,Adelaide United,0x0,1,3,33.33,2.1,2.85
Sydney FC,Adelaide United,0x0,1,3,33.33,2.0,3.4
Sydney FC,Adelaide United,0x0,1,3,33.33,1.67,4.33
Sydney FC,Adelaide United,2x2,1,3,33.33,2.1,2.85
Sydney FC,Adelaide United,2x2,1,3,33.33,2.0,3.4
Sydney FC,Adelaide United,2x2,1,3,33.33,1.67,4.33
Sydney FC,Adelaide United,2x3,1,3,33.33,2.1,2.85
Sydney FC,Adelaide United,2x3,1,3,33.33,2.0,3.4
Sydney FC,Adelaide United,2x3,1,3,33.33,1.67,4.33
Sydney FC,Brisbane Roar,0x0,1,3,33.33,1.62,4.6
Sydney FC,Brisbane Roar,0x0,1,3,33.33,1.96,3.68
Sydney FC,Brisbane Roar,0x0,1,3,33.33,0.0,0.0
Sydney FC,Brisbane Roar,1x1,2,3,66.67,1.62,4.6
Sydney FC,Brisbane Roar,1x1,2,3,66.67,1.96,3.68
Sydney FC,Brisbane Roar,1x1,2,3,66.67,0.0,0.0
Sydney FC,Central Coast Mariners,0x0,1,3,33.33,1.67,4.5
Sydney FC,Central Coast Mariners,0x0,1,3,33.33,2.04,3.1
Sydney FC,Central Coast Mariners,0x0,1,3,33.33,0.0,0.0
Sydney FC,Central Coast Mariners,3x2,2,3,66.67,1.67,4.5
Sydney FC,Central Coast Mariners,3x2,2,3,66.67,2.04,3.1
Sydney FC,Central Coast Mariners,3x2,2,3,66.67,0.0,0.0
Sydney FC,Macarthur,0x1,1,4,25.0,2.05,3.3
Sydney FC,Macarthur,0x1,1,4,25.0,1.74,4.2
Sydney FC,Macarthur,0x1,1,4,25.0,1.56,5.29
Sydney FC,Macarthur,0x1,1,4,25.0,1.7,4.0
Sydney FC,Macarthur,0x2,1,4,25.0,2.05,3.3
Sydney FC,Macarthur,0x2,1,4,25.0,1.74,4.2
Sydney FC,Macarthur,0x2,1,4,25.0,1.56,5.29
Sydney FC,Macarthur,0x2,1,4,25.0,1.7,4.0
Sydney FC,Macarthur,0x3,1,4,25.0,2.05,3.3
Sydney FC,Macarthur,0x3,1,4,25.0,1.74,4.2
Sydney FC,Macarthur,0x3,1,4,25.0,1.56,5.29
Sydney FC,Macarthur,0x3,1,4,25.0,1.7,4.0
Sydney FC,Macarthur,2x2,1,4,25.0,2.05,3.3
Sydney FC,Macarthur,2x2,1,4,25.0,1.74,4.2
Sydney FC,Macarthur,2x2,1,4,25.0,1.56,5.29
Sydney FC,Macarthur,2x2,1,4,25.0,1.7,4.0
Sydney FC,Melbourne City FC,0x0,1,4,25.0,2.96,2.26
Sydney FC,Melbourne City FC,0x0,1,4,25.0,2.8,2.44
Sydney FC,Melbourne City FC,0x0,1,4,25.0,2.65,2.55
Sydney FC,Melbourne City FC,0x0,1,4,25.0,0.0,0.0
Sydney FC,Melbourne City FC,1x1,1,4,25.0,2.96,2.26
Sydney FC,Melbourne City FC,1x1,1,4,25.0,2.8,2.44
Sydney FC,Melbourne City FC,1x1,1,4,25.0,2.65,2.55
Sydney FC,Melbourne City FC,1x1,1,4,25.0,0.0,0.0
Sydney FC,Melbourne City FC,1x2,1,4,25.0,2.96,2.26
Sydney FC,Melbourne City FC,1x2,1,4,25.0,2.8,2.44
Sydney FC,Melbourne City FC,1x2,1,4,25.0,2.65,2.55
Sydney FC,Melbourne City FC,1x2,1,4,25.0,0.0,0.0
Sydney FC,Melbourne City FC,2x1,1,4,25.0,2.96,2.26
Sydney FC,Melbourne City FC,2x1,1,4,25.0,2.8,2.44
Sydney FC,Melbourne City FC,2x1,1,4,25.0,2.65,2.55
Sydney FC,Melbourne City FC,2x1,1,4,25.0,0.0,0.0
Sydney FC,Melbourne Victory FC,0x2,1,4,25.0,2.3,2.65
Sydney FC,Melbourne Victory FC,0x2,1,4,25.0,2.53,2.61
Sydney FC,Melbourne Victory FC,0x2,1,4,25.0,2.15,3.0
Sydney FC,Melbourne Victory FC,0x2,1,4,25.0,2.0,3.4
Sydney FC,Melbourne Victory FC,1x0,1,4,25.0,2.3,2.65
Sydney FC,Melbourne Victory FC,1x0,1,4,25.0,2.53,2.61
Sydney FC,Melbourne Victory FC,1x0,1,4,25.0,2.15,3.0
Sydney FC,Melbourne Victory FC,1x0,1,4,25.0,2.0,3.4
Sydney FC,Melbourne Victory FC,1x4,1,4,25.0,2.3,2.65
Sydney FC,Melbourne Victory FC,1x4,1,4,25.0,2.53,2.61
Sydney FC,Melbourne Victory FC,1x4,1,4,25.0,2.15,3.0
Sydney FC,Melbourne Victory FC,1x4,1,4,25.0,2.0,3.4
Sydney FC,Melbourne Victory FC,2x3,1,4,25.0,2.3,2.65
Sydney FC,Melbourne Victory FC,2x3,1,4,25.0,2.53,2.61
Sydney FC,Melbourne Victory FC,2x3,1,4,25.0,2.15,3.0
Sydney FC,Melbourne Victory FC,2x3,1,4,25.0,2.0,3.4
Sydney FC,Newcastle Jets FC,2x0,1,3,33.33,1.65,4.76
Sydney FC,Newcastle Jets FC,2x0,1,3,33.33,1.65,4.5
Sydney FC,Newcastle Jets FC,2x0,1,3,33.33,1.73,4.27
Sydney FC,Newcastle Jets FC,2x2,1,3,33.33,1.65,4.76
Sydney FC,Newcastle Jets FC,2x2,1,3,33.33,1.65,4.5
Sydney FC,Newcastle Jets FC,2x2,1,3,33.33,1.73,4.27
Sydney FC,Newcastle Jets FC,4x0,1,3,33.33,1.65,4.76
Sydney FC,Newcastle Jets FC,4x0,1,3,33.33,1.65,4.5
Sydney FC,Newcastle Jets FC,4x0,1,3,33.33,1.73,4.27
Sydney FC,Perth Glory FC,0x0,1,4,25.0,1.52,5.42
Sydney FC,Perth Glory FC,0x0,1,4,25.0,1.73,4.6
Sydney FC,Perth Glory FC,0x0,1,4,25.0,1.71,4.25
Sydney FC,Perth Glory FC,0x0,1,4,25.0,0.0,0.0
Sydney FC,Perth Glory FC,1x2,1,4,25.0,1.52,5.42
Sydney FC,Perth Glory FC,1x2,1,4,25.0,1.73,4.6
Sydney FC,Perth Glory FC,1x2,1,4,25.0,1.71,4.25
Sydney FC,Perth Glory FC,1x2,1,4,25.0,0.0,0.0
Sydney FC,Perth Glory FC,3x2,1,4,25.0,1.52,5.42
Sydney FC,Perth Glory FC,3x2,1,4,25.0,1.73,4.6
Sydney FC,Perth Glory FC,3x2,1,4,25.0,1.71,4.25
Sydney FC,Perth Glory FC,3x2,1,4,25.0,0.0,0.0
Sydney FC,Perth Glory FC,4x1,1,4,25.0,1.52,5.42
Sydney FC,Perth Glory FC,4x1,1,4,25.0,1.73,4.6
Sydney FC,Perth Glory FC,4x1,1,4,25.0,1.71,4.25
Sydney FC,Perth Glory FC,4x1,1,4,25.0,0.0,0.0
Sydney FC,Wellington Phoenix,0x1,1,3,33.33,2.0,3.3
Sydney FC,Wellington Phoenix,0x1,1,3,33.33,2.02,3.18
Sydney FC,Wellington Phoenix,0x1,1,3,33.33,1.84,3.95
Sydney FC,Wellington Phoenix,2x1,1,3,33.33,2.0,3.3
Sydney FC,Wellington Phoenix,2x1,1,3,33.33,2.02,3.18
Sydney FC,Wellington Phoenix,2x1,1,3,33.33,1.84,3.95
Sydney FC,Wellington Phoenix,3x1,1,3,33.33,2.0,3.3
Sydney FC,Wellington Phoenix,3x1,1,3,33.33,2.02,3.18
Sydney FC,Wellington Phoenix,3x1,1,3,33.33,1.84,3.95
Sydney FC,Western Sydney Wanderers,0x0,1,5,20.0,1.95,3.8
Sydney FC,Western Sydney Wanderers,0x0,1,5,20.0,2.08,3.32
Sydney FC,Western Sydney Wanderers,0x0,1,5,20.0,2.23,3.05
Sydney FC,Western Sydney Wanderers,0x0,1,5,20.0,2.31,2.7
Sydney FC,Western Sydney Wanderers,0x0,1,5,20.0,0.0,0.0
Sydney FC,Western Sydney Wanderers,0x1,2,5,40.0,1.95,3.8
Sydney FC,Western Sydney Wanderers,0x1,2,5,40.0,2.08,3.32
Sydney FC,Western Sydney Wanderers,0x1,2,5,40.0,2.23,3.05
Sydney FC,Western Sydney Wanderers,0x1,2,5,40.0,2.31,2.7
Sydney FC,Western Sydney Wanderers,0x1,2,5,40.0,0.0,0.0
Sydney FC,Western Sydney Wanderers,0x4,1,5,20.0,1.95,3.8
Sydney FC,Western Sydney Wanderers,0x4,1,5,20.0,2.08,3.32
Sydney FC,Western Sydney Wanderers,0x4,1,5,20.0,2.23,3.05
Sydney FC,Western Sydney Wanderers,0x4,1,5,20.0,2.31,2.7
Sydney FC,Western Sydney Wanderers,0x4,1,5,20.0,0.0,0.0
Sydney FC,Western Sydney Wanderers,3x2,1,5,20.0,1.95,3.8
Sydney FC,Western Sydney Wanderers,3x2,1,5,20.0,2.08,3.32
Sydney FC,Western Sydney Wanderers,3x2,1,5,20.0,2.23,3.05
Sydney FC,Western Sydney Wanderers,3x2,1,5,20.0,2.31,2.7
Sydney FC,Western Sydney Wanderers,3x2,1,5,20.0,0.0,0.0
Sydney FC,Western United,1x1,1,4,25.0,2.02,3.9
Sydney FC,Western United,1x1,1,4,25.0,1.91,3.95
Sydney FC,Western United,1x1,1,4,25.0,1.75,4.2
Sydney FC,Western United,1x1,1,4,25.0,1.63,3.85
Sydney FC,Western United,3x0,1,4,25.0,2.02,3.9
Sydney FC,Western United,3x0,1,4,25.0,1.91,3.95
Sydney FC,Western United,3x0,1,4,25.0,1.75,4.2
Sydney FC,Western United,3x0,1,4,25.0,1.63,3.85
Sydney FC,Western United,3x3,1,4,25.0,2.02,3.9
Sydney FC,Western United,3x3,1,4,25.0,1.91,3.95
Sydney FC,Western United,3x3,1,4,25.0,1.75,4.2
Sydney FC,Western United,3x3,1,4,25.0,1.63,3.85
Sydney FC,Western United,4x2,1,4,25.0,2.02,3.9
Sydney FC,Western United,4x2,1,4,25.0,1.91,3.95
Sydney FC,Western United,4x2,1,4,25.0,1.75,4.2
Sydney FC,Western United,4x2,1,4,25.0,1.63,3.85
Wellington Phoenix,Adelaide United,0x0,1,4,25.0,3.15,2.14
Wellington Phoenix,Adelaide United,0x0,1,4,25.0,2.46,3.07
Wellington Phoenix,Adelaide United,0x0,1,4,25.0,2.4,2.68
Wellington Phoenix,Adelaide United,0x0,1,4,25.0,0.0,0.0
Wellington Phoenix,Adelaide United,1x1,2,4,50.0,3.15,2.14
Wellington Phoenix,Adelaide United,1x1,2,4,50.0,2.46,3.07
Wellington Phoenix,Adelaide United,1x1,2,4,50.0,2.4,2.68
Wellington Phoenix,Adelaide United,1x1,2,4,50.0,0.0,0.0
Wellington Phoenix,Adelaide United,3x1,1,4,25.0,3.15,2.14
Wellington Phoenix,Adelaide United,3x1,1,4,25.0,2.46,3.07
Wellington Phoenix,Adelaide United,3x1,1,4,25.0,2.4,2.68
Wellington Phoenix,Adelaide United,3x1,1,4,25.0,0.0,0.0
Wellington Phoenix,Brisbane Roar,0x0,1,4,25.0,2.47,2.64
Wellington Phoenix,Brisbane Roar,0x0,1,4,25.0,2.18,2.95
Wellington Phoenix,Brisbane Roar,0x0,1,4,25.0,2.25,2.9
Wellington Phoenix,Brisbane Roar,0x0,1,4,25.0,0.0,0.0
Wellington Phoenix,Brisbane Roar,2x2,1,4,25.0,2.47,2.64
Wellington Phoenix,Brisbane Roar,2x2,1,4,25.0,2.18,2.95
Wellington Phoenix,Brisbane Roar,2x2,1,4,25.0,2.25,2.9
Wellington Phoenix,Brisbane Roar,2x2,1,4,25.0,0.0,0.0
Wellington Phoenix,Brisbane Roar,3x0,1,4,25.0,2.47,2.64
Wellington Phoenix,Brisbane Roar,3x0,1,4,25.0,2.18,2.95
Wellington Phoenix,Brisbane Roar,3x0,1,4,25.0,2.25,2.9
Wellington Phoenix,Brisbane Roar,3x0,1,4,25.0,0.0,0.0
Wellington Phoenix,Brisbane Roar,5x2,1,4,25.0,2.47,2.64
Wellington Phoenix,Brisbane Roar,5x2,1,4,25.0,2.18,2.95
Wellington Phoenix,Brisbane Roar,5x2,1,4,25.0,2.25,2.9
Wellington Phoenix,Brisbane Roar,5x2,1,4,25.0,0.0,0.0
Wellington Phoenix,Central Coast Mariners,0x0,1,5,20.0,2.07,3.1
Wellington Phoenix,Central Coast Mariners,0x0,1,5,20.0,2.29,3.19
Wellington Phoenix,Central Coast Mariners,0x0,1,5,20.0,2.25,2.7
Wellington Phoenix,Central Coast Mariners,0x0,1,5,20.0,2.6,2.6
Wellington Phoenix,Central Coast Mariners,0x0,1,5,20.0,3.01,2.34
Wellington Phoenix,Central Coast Mariners,0x4,1,5,20.0,2.07,3.1
Wellington Phoenix,Central Coast Mariners,0x4,1,5,20.0,2.29,3.19
Wellington Phoenix,Central Coast Mariners,0x4,1,5,20.0,2.25,2.7
Wellington Phoenix,Central Coast Mariners,0x4,1,5,20.0,2.6,2.6
Wellington Phoenix,Central Coast Mariners,0x4,1,5,20.0,3.01,2.34
Wellington Phoenix,Central Coast Mariners,2x1,2,5,40.0,2.07,3.1
Wellington Phoenix,Central Coast Mariners,2x1,2,5,40.0,2.29,3.19
Wellington Phoenix,Central Coast Mariners,2x1,2,5,40.0,2.25,2.7
Wellington Phoenix,Central Coast Mariners,2x1,2,5,40.0,2.6,2.6
Wellington Phoenix,Central Coast Mariners,2x1,2,5,40.0,3.01,2.34
Wellington Phoenix,Central Coast Mariners,2x2,1,5,20.0,2.07,3.1
Wellington Phoenix,Central Coast Mariners,2x2,1,5,20.0,2.29,3.19
Wellington Phoenix,Central Coast Mariners,2x2,1,5,20.0,2.25,2.7
Wellington Phoenix,Central Coast Mariners,2x2,1,5,20.0,2.6,2.6
Wellington Phoenix,Central Coast Mariners,2x2,1,5,20.0,3.01,2.34
Wellington Phoenix,Macarthur,0x0,1,3,33.33,2.48,2.71
Wellington Phoenix,Macarthur,0x0,1,3,33.33,2.3,3.0
Wellington Phoenix,Macarthur,0x0,1,3,33.33,0.0,0.0
Wellington Phoenix,Macarthur,3x1,1,3,33.33,2.48,2.71
Wellington Phoenix,Macarthur,3x1,1,3,33.33,2.3,3.0
Wellington Phoenix,Macarthur,3x1,1,3,33.33,0.0,0.0
Wellington Phoenix,Macarthur,4x1,1,3,33.33,2.48,2.71
Wellington Phoenix,Macarthur,4x1,1,3,33.33,2.3,3.0
Wellington Phoenix,Macarthur,4x1,1,3,33.33,0.0,0.0
Wellington Phoenix,Melbourne City FC,0x6,1,3,33.33,3.8,1.83
Wellington Phoenix,Melbourne City FC,0x6,1,3,33.33,2.88,2.28
Wellington Phoenix,Melbourne City FC,0x6,1,3,33.33,3.1,1.95
Wellington Phoenix,Melbourne City FC,1x0,1,3,33.33,3.8,1.83
Wellington Phoenix,Melbourne City FC,1x0,1,3,33.33,2.88,2.28
Wellington Phoenix,Melbourne City FC,1x0,1,3,33.33,3.1,1.95
Wellington Phoenix,Melbourne City FC,1x3,1,3,33.33,3.8,1.83
Wellington Phoenix,Melbourne City FC,1x3,1,3,33.33,2.88,2.28
Wellington Phoenix,Melbourne City FC,1x3,1,3,33.33,3.1,1.95
Wellington Phoenix,Melbourne Victory FC,0x0,1,4,25.0,2.82,2.07
Wellington Phoenix,Melbourne Victory FC,0x0,1,4,25.0,2.38,2.7
Wellington Phoenix,Melbourne Victory FC,0x0,1,4,25.0,2.75,2.38
Wellington Phoenix,Melbourne Victory FC,0x0,1,4,25.0,0.0,0.0
Wellington Phoenix,Melbourne Victory FC,1x0,1,4,25.0,2.82,2.07
Wellington Phoenix,Melbourne Victory FC,1x0,1,4,25.0,2.38,2.7
Wellington Phoenix,Melbourne Victory FC,1x0,1,4,25.0,2.75,2.38
Wellington Phoenix,Melbourne Victory FC,1x0,1,4,25.0,0.0,0.0
Wellington Phoenix,Melbourne Victory FC,1x1,1,4,25.0,2.82,2.07
Wellington Phoenix,Melbourne Victory FC,1x1,1,4,25.0,2.38,2.7
Wellington Phoenix,Melbourne Victory FC,1x1,1,4,25.0,2.75,2.38
Wellington Phoenix,Melbourne Victory FC,1x1,1,4,25.0,0.0,0.0
Wellington Phoenix,Melbourne Victory FC,1x2,1,4,25.0,2.82,2.07
Wellington Phoenix,Melbourne Victory FC,1x2,1,4,25.0,2.38,2.7
Wellington Phoenix,Melbourne Victory FC,1x2,1,4,25.0,2.75,2.38
Wellington Phoenix,Melbourne Victory FC,1x2,1,4,25.0,0.0,0.0
Wellington Phoenix,Newcastle Jets FC,0x3,1,3,33.33,2.13,3.27
Wellington Phoenix,Newcastle Jets FC,0x3,1,3,33.33,2.0,3.05
Wellington Phoenix,Newcastle Jets FC,0x3,1,3,33.33,2.0,3.4
Wellington Phoenix,Newcastle Jets FC,2x1,1,3,33.33,2.13,3.27
Wellington Phoenix,Newcastle Jets FC,2x1,1,3,33.33,2.0,3.05
Wellington Phoenix,Newcastle Jets FC,2x1,1,3,33.33,2.0,3.4
Wellington Phoenix,Newcastle Jets FC,3x2,1,3,33.33,2.13,3.27
Wellington Phoenix,Newcastle Jets FC,3x2,1,3,33.33,2.0,3.05
Wellington Phoenix,Newcastle Jets FC,3x2,1,3,33.33,2.0,3.4
Wellington Phoenix,Perth Glory FC,2x1,2,3,66.67,2.3,2.95
Wellington Phoenix,Perth Glory FC,2x1,2,3,66.67,1.89,3.95
Wellington Phoenix,Perth Glory FC,2x1,2,3,66.67,1.98,3.45
Wellington Phoenix,Perth Glory FC,2x2,1,3,33.33,2.3,2.95
Wellington Phoenix,Perth Glory FC,2x2,1,3,33.33,1.89,3.95
Wellington Phoenix,Perth Glory FC,2x2,1,3,33.33,1.98,3.45
Wellington Phoenix,Sydney FC,0x0,1,3,33.33,3.57,1.9
Wellington Phoenix,Sydney FC,0x0,1,3,33.33,2.67,2.42
Wellington Phoenix,Sydney FC,0x0,1,3,33.33,0.0,0.0
Wellington Phoenix,Sydney FC,1x0,1,3,33.33,3.57,1.9
Wellington Phoenix,Sydney FC,1x0,1,3,33.33,2.67,2.42
Wellington Phoenix,Sydney FC,1x0,1,3,33.33,0.0,0.0
Wellington Phoenix,Sydney FC,1x1,1,3,33.33,3.57,1.9
Wellington Phoenix,Sydney FC,1x1,1,3,33.33,2.67,2.42
Wellington Phoenix,Sydney FC,1x1,1,3,33.33,0.0,0.0
Wellington Phoenix,Western Sydney Wanderers,0x2,1,4,25.0,2.35,2.75
Wellington Phoenix,Western Sydney Wanderers,0x2,1,4,25.0,2.25,3.15
Wellington Phoenix,Western Sydney Wanderers,0x2,1,4,25.0,2.7,2.4
Wellington Phoenix,Western Sydney Wanderers,0x2,1,4,25.0,2.5,2.64
Wellington Phoenix,Western Sydney Wanderers,1x0,1,4,25.0,2.35,2.75
Wellington Phoenix,Western Sydney Wanderers,1x0,1,4,25.0,2.25,3.15
Wellington Phoenix,Western Sydney Wanderers,1x0,1,4,25.0,2.7,2.4
Wellington Phoenix,Western Sydney Wanderers,1x0,1,4,25.0,2.5,2.64
Wellington Phoenix,Western Sydney Wanderers,1x1,1,4,25.0,2.35,2.75
Wellington Phoenix,Western Sydney Wanderers,1x1,1,4,25.0,2.25,3.15
Wellington Phoenix,Western Sydney Wanderers,1x1,1,4,25.0,2.7,2.4
Wellington Phoenix,Western Sydney Wanderers,1x1,1,4,25.0,2.5,2.64
Wellington Phoenix,Western Sydney Wanderers,2x0,1,4,25.0,2.35,2.75
Wellington Phoenix,Western Sydney Wanderers,2x0,1,4,25.0,2.25,3.15
Wellington Phoenix,Western Sydney Wanderers,2x0,1,4,25.0,2.7,2.4
Wellington Phoenix,Western Sydney Wanderers,2x0,1,4,25.0,2.5,2.64
Wellington Phoenix,Western United,2x0,1,3,33.33,2.75,2.35
Wellington Phoenix,Western United,2x0,1,3,33.33,1.79,1.39
Wellington Phoenix,Western United,2x0,1,3,33.33,1.86,3.65
Wellington Phoenix,Western United,2x1,1,3,33.33,2.75,2.35
Wellington Phoenix,Western United,2x1,1,3,33.33,1.79,1.39
Wellington Phoenix,Western United,2x1,1,3,33.33,1.86,3.65
Wellington Phoenix,Western United,2x3,1,3,33.33,2.75,2.35
Wellington Phoenix,Western United,2x3,1,3,33.33,1.79,1.39
Wellington Phoenix,Western United,2x3,1,3,33.33,1.86,3.65
Western Sydney Wanderers,Adelaide United,0x0,1,3,33.33,2.2,3.38
Western Sydney Wanderers,Adelaide United,0x0,1,3,33.33,2.12,3.25
Western Sydney Wanderers,Adelaide United,0x0,1,3,33.33,1.86,3.0
Western Sydney Wanderers,Adelaide United,1x0,1,3,33.33,2.2,3.38
Western Sydney Wanderers,Adelaide United,1x0,1,3,33.33,2.12,3.25
Western Sydney Wanderers,Adelaide United,1x0,1,3,33.33,1.86,3.0
Western Sydney Wanderers,Adelaide United,2x3,1,3,33.33,2.2,3.38
Western Sydney Wanderers,Adelaide United,2x3,1,3,33.33,2.12,3.25
Western Sydney Wanderers,Adelaide United,2x3,1,3,33.33,1.86,3.0
Western Sydney Wanderers,Brisbane Roar,0x0,1,3,33.33,2.07,3.37
Western Sydney Wanderers,Brisbane Roar,0x0,1,3,33.33,2.16,3.15
Western Sydney Wanderers,Brisbane Roar,0x0,1,3,33.33,0.0,0.0
Western Sydney Wanderers,Brisbane Roar,1x1,2,3,66.67,2.07,3.37
Western Sydney Wanderers,Brisbane Roar,1x1,2,3,66.67,2.16,3.15
Western Sydney Wanderers,Brisbane Roar,1x1,2,3,66.67,0.0,0.0
Western Sydney Wanderers,Central Coast Mariners,0x1,1,4,25.0,2.05,3.1
Western Sydney Wanderers,Central Coast Mariners,0x1,1,4,25.0,2.02,3.35
Western Sydney Wanderers,Central Coast Mariners,0x1,1,4,25.0,2.4,2.6
Western Sydney Wanderers,Central Coast Mariners,0x1,1,4,25.0,2.31,2.55
Western Sydney Wanderers,Central Coast Mariners,0x3,1,4,25.0,2.05,3.1
Western Sydney Wanderers,Central Coast Mariners,0x3,1,4,25.0,2.02,3.35
Western Sydney Wanderers,Central Coast Mariners,0x3,1,4,25.0,2.4,2.6
Western Sydney Wanderers,Central Coast Mariners,0x3,1,4,25.0,2.31,2.55
Western Sydney Wanderers,Central Coast Mariners,2x0,1,4,25.0,2.05,3.1
Western Sydney Wanderers,Central Coast Mariners,2x0,1,4,25.0,2.02,3.35
Western Sydney Wanderers,Central Coast Mariners,2x0,1,4,25.0,2.4,2.6
Western Sydney Wanderers,Central Coast Mariners,2x0,1,4,25.0,2.31,2.55
Western Sydney Wanderers,Central Coast Mariners,2x2,1,4,25.0,2.05,3.1
Western Sydney Wanderers,Central Coast Mariners,2x2,1,4,25.0,2.02,3.35
Western Sydney Wanderers,Central Coast Mariners,2x2,1,4,25.0,2.4,2.6
Western Sydney Wanderers,Central Coast Mariners,2x2,1,4,25.0,2.31,2.55
Western Sydney Wanderers,Macarthur,0x2,1,4,25.0,2.45,2.72
Western Sydney Wanderers,Macarthur,0x2,1,4,25.0,1.93,3.5
Western Sydney Wanderers,Macarthur,0x2,1,4,25.0,1.75,4.5
Western Sydney Wanderers,Macarthur,0x2,1,4,25.0,1.7,4.0
Western Sydney Wanderers,Macarthur,3x1,1,4,25.0,2.45,2.72
Western Sydney Wanderers,Macarthur,3x1,1,4,25.0,1.93,3.5
Western Sydney Wanderers,Macarthur,3x1,1,4,25.0,1.75,4.5
Western Sydney Wanderers,Macarthur,3x1,1,4,25.0,1.7,4.0
Western Sydney Wanderers,Macarthur,4x0,2,4,50.0,2.45,2.72
Western Sydney Wanderers,Macarthur,4x0,2,4,50.0,1.93,3.5
Western Sydney Wanderers,Macarthur,4x0,2,4,50.0,1.75,4.5
Western Sydney Wanderers,Macarthur,4x0,2,4,50.0,1.7,4.0
